CRM_ID,hits_customDimensions_value,gender,birthday,state_code,annual_income_dollar,create_date,customer_level,CV_flag
4746,2068923497.1406770025,1,1976,0,75181,2013/6/2,2,0
4747,2068928788.1409880212,2,1991,24,71916,2013/6/2,1,0
4748,2069042338.1410235815,2,1986,11,53900,2013/6/2,2,0
4749,2069133244.1406790773,2,1996,27,53917,2013/6/2,1,0
4750,2069283854.1408191953,2,1989,1,38312,2013/6/2,1,0
4751,2069347601.1406600061,1,1978,13,68499,2013/6/2,1,0
4752,2069358938.1408936001,1,1988,0,57686,2013/6/3,2,0
4753,2069442168.1406682242,2,1982,40,80004,2013/6/3,2,0
4754,206951608.1407463404,2,1972,27,53331,2013/6/3,2,0
4755,2070083489.1410137425,2,1992,13,41899,2013/6/3,2,0
4756,2070431444.1403764479,1,1983,13,36439,2013/6/3,1,0
4757,2070613903.1409317478,2,1995,34,33157,2013/6/3,1,0
4758,2070624018.1405490887,2,1988,29,96960,2013/6/3,1,0
4759,2071128546.1408921755,2,1979,27,37990,2013/6/3,2,0
4760,207181285.1406013547,2,1985,40,46658,2013/6/3,3,1
4761,2071884152.1409133134,2,1993,26,98601,2013/6/3,1,0
4762,2072071799.1410140586,2,1988,12,33893,2013/6/3,2,0
4763,2072878858.1404798748,2,1989,13,63976,2013/6/3,1,0
4764,2073145800.1407841119,2,1988,0,45400,2013/6/3,1,0
4765,2073185279.1408409058,1,1990,11,44117,2013/6/3,2,0
4766,2073529432.1408942859,2,1984,26,30602,2013/6/3,2,0
4767,2074109682.1409812933,2,1986,13,66500,2013/6/3,1,0
4768,2074234666.1407719282,2,1994,14,69776,2013/6/3,2,0
4769,2075431293.1406631783,2,1995,14,41670,2013/6/3,1,0
4770,2075759123.1409531109,2,1989,0,39648,2013/6/3,5,1
4771,2075794875.1409308853,2,1979,13,42326,2013/6/3,2,0
4772,207588618.1408327955,1,1983,14,99341,2013/6/3,2,0
4773,2076553885.1410251901,2,1986,28,30231,2013/6/3,4,1
4774,2077111190.1408528202,2,1990,40,84005,2013/6/3,2,0
4775,2077128524.1409651427,2,1992,13,94159,2013/6/3,1,0
4776,2077271992.1409017484,2,1960,34,69796,2013/6/3,2,0
4777,2077291255.1409843881,2,1980,0,90554,2013/6/3,1,0
4778,2077564057.1409512117,2,1994,14,76423,2013/6/3,2,0
4779,2077991546.1410228285,2,1982,23,55356,2013/6/3,2,0
4780,2078307327.1406358546,2,1990,12,95099,2013/6/3,1,0
4781,2078634735.1410243754,2,1967,11,42866,2013/6/3,2,0
4782,2078709386.1408942519,2,1990,28,70001,2013/6/3,4,1
4783,2079013425.1409017924,2,1984,13,46837,2013/6/3,1,0
4784,2079172741.1408431578,2,1969,0,95262,2013/6/3,1,0
4785,2079209032.1406545826,2,1981,17,60701,2013/6/3,2,0
4786,2079299001.1408531528,2,1985,43,53253,2013/6/4,1,0
4787,2079499659.1409876788,2,1981,26,97879,2013/6/4,1,0
4788,2079545650.1409473842,1,1991,12,92947,2013/6/4,2,0
4789,2081178169.1409618385,1,1982,13,31608,2013/6/4,1,0
4790,2081622561.1409076156,2,1970,46,82374,2013/6/4,2,0
4791,2081938149.1406513912,2,1971,13,71930,2013/6/4,5,1
4792,2082037304.1409637775,2,1992,13,92910,2013/6/4,1,0
4793,2082720167.1409874648,2,1987,1,88144,2013/6/4,4,1
4794,2082730132.1408475656,1,1989,34,44342,2013/6/4,1,0
4795,2082741532.1402297993,1,1990,13,74337,2013/6/4,1,0
4796,2083599335.1408579395,2,1987,0,82731,2013/6/4,2,0
4797,2084393237.1410063424,2,1975,11,47283,2013/6/4,3,1
4798,2084996721.1409921535,2,1985,0,70817,2013/6/4,3,1
4799,2085059356.1408081151,1,1981,1,69599,2013/6/4,1,0
4800,2085950080.1406638478,1,1960,14,66638,2013/6/4,1,0
4801,2086058772.1406631672,2,1986,1,66841,2013/6/4,1,0
4802,2086329257.1407835093,2,1994,4,84487,2013/6/4,2,0
4803,208665792.1409979946,1,1990,33,84616,2013/6/4,1,0
4804,2086992415.1410155993,2,1994,0,76690,2013/6/4,2,0
4805,2087801755.1409795871,1,1987,0,91085,2013/6/4,1,0
4806,2087894099.1406392619,2,1969,29,53782,2013/6/4,2,0
4807,2088339521.1406207262,2,1965,13,61452,2013/6/4,2,0
4808,2088473726.1407223916,2,1990,23,79992,2013/6/4,1,0
4809,2088500606.1408947486,1,1987,12,84776,2013/6/4,2,0
4810,2088594500.1409719208,2,1983,25,63125,2013/6/4,2,0
4811,2088617976.1410058378,2,1989,0,90020,2013/6/4,4,1
4812,2089055867.1409303759,1,1976,12,41522,2013/6/4,1,0
4813,2089149112.1407934206,2,1988,12,81881,2013/6/5,2,0
4814,2089171712.1406554635,1,1986,13,95647,2013/6/5,1,0
4815,2089327785.1407227516,2,1984,27,75044,2013/6/5,1,0
4816,2089455826.1409726631,2,1986,34,63807,2013/6/5,2,0
4817,2089489767.1409726105,2,1992,13,84026,2013/6/5,2,0
4818,2089609636.1407199511,2,1974,0,59501,2013/6/5,2,0
4819,2089681629.1406860160,1,1971,46,46823,2013/6/5,2,0
4820,2090338335.1409821205,1,1980,0,76901,2013/6/5,2,0
4821,2090591463.1408698193,0,1974,0,67091,2013/6/5,3,1
4822,2090853327.1409550783,2,1987,35,44981,2013/6/5,2,0
4823,2090943091.1408616500,1,1969,40,57357,2013/6/5,2,0
4824,2091161316.1406536076,2,1993,26,75568,2013/6/5,1,0
4825,2091649405.1406259696,2,1991,47,98949,2013/6/5,2,0
4826,2091663624.1408963897,1,1968,27,46928,2013/6/5,1,0
4827,2091784128.1407127418,2,1990,23,40064,2013/6/5,2,0
4828,2091928707.1409032218,1,1989,13,62061,2013/6/5,2,0
4829,2092372327.1397469005,2,1995,1,34879,2013/6/5,4,1
4830,2092665516.1410163292,2,1986,11,34400,2013/6/5,2,0
4831,2092749474.1406509279,2,1988,11,73550,2013/6/5,2,0
4832,209318028.1407129486,1,1985,23,94020,2013/6/5,2,0
4833,209318416.1406838306,2,1981,13,44332,2013/6/5,2,0
4834,2093699525.1405942929,2,1967,42,43835,2013/6/5,2,0
4835,2093860696.1407497092,2,1983,14,48321,2013/6/5,1,0
4836,209391542.1407311716,1,1993,0,34933,2013/6/5,2,0
4837,2093985234.1407307284,2,1987,14,61010,2013/6/5,2,0
4838,2094730235.1407492388,2,1994,11,81163,2013/6/6,2,0
4839,2095204817.1408182474,2,1976,22,95754,2013/6/6,1,0
4840,2095323021.1407808276,2,1971,23,82408,2013/6/6,1,0
4841,2095603633.1396359608,1,1972,15,53482,2013/6/6,1,0
4842,2095737485.1409308225,2,1983,27,65365,2013/6/6,1,0
4843,2095901483.1408161270,2,1973,1,34979,2013/6/6,1,0
4844,2096020274.1377702172,1,1975,11,92906,2013/6/6,4,1
4845,2096361071.1408546485,1,1986,27,81947,2013/6/6,2,0
4846,2096681936.1409633457,2,1979,12,42778,2013/6/6,2,0
4847,2097208430.1409841665,2,1994,0,45680,2013/6/6,1,0
4848,2097223719.1406301200,2,1994,4,99036,2013/6/6,2,0
4849,2097244618.1409553250,2,1991,0,46185,2013/6/6,1,0
4850,2097822891.1406876477,2,1981,26,89034,2013/6/6,2,0
4851,2097964561.1410171685,1,1994,14,79390,2013/6/6,2,0
4852,2098167963.1407830577,1,1963,40,53404,2013/6/6,1,0
4853,2098176656.1406627634,1,1967,13,79474,2013/6/6,1,0
4854,2098287318.1407990875,2,1981,1,67431,2013/6/6,2,0
4855,2098324191.1407461335,2,1987,41,77378,2013/6/6,1,0
4856,2098739349.1408434044,1,2009,34,83642,2013/6/6,1,0
4857,2098997795.1409623291,2,1987,21,43493,2013/6/6,1,0
4858,209910849.1406876822,2,1975,13,96194,2013/6/6,2,0
4859,2099814317.1408197229,2,1968,13,71378,2013/6/6,2,0
4860,2099989507.1409199740,2,1964,11,75675,2013/6/6,2,0
4861,2100268749.1409888474,2,1995,27,31224,2013/6/6,2,0
4862,2100318977.1406270530,2,1977,26,55088,2013/6/6,1,0
4863,2100570292.1409801552,2,1983,27,70451,2013/6/7,1,0
4864,210064920.1410231082,1,1982,23,41032,2013/6/7,2,0
4865,2100929733.1406774698,2,1989,19,94309,2013/6/7,1,0
4866,2100931579.1407716583,1,1964,0,94753,2013/6/7,2,0
4867,2101029964.1406364846,2,1991,16,45284,2013/6/7,2,0
4868,2101086854.1409279821,2,1973,14,66986,2013/6/7,2,0
4869,2101310690.1409017387,1,1959,14,99921,2013/6/7,2,0
4870,2101896053.1407894809,2,1966,44,94313,2013/6/7,1,0
4871,2102012188.1408679309,2,1988,12,50462,2013/6/7,1,0
4872,2102257544.1408440034,2,1982,27,61089,2013/6/7,5,1
4873,2102407313.1407548894,2,1983,1,30396,2013/6/7,2,0
4874,2102482424.1371610523,2,1979,33,44714,2013/6/7,1,0
4875,2102697527.1407928145,2,1994,28,75454,2013/6/7,2,0
4876,2102819616.1409014699,2,1989,10,73599,2013/6/7,1,0
4877,210297417.1406498717,1,1983,38,43514,2013/6/7,2,0
4878,2103006081.1408261250,2,1984,1,39228,2013/6/7,1,0
4879,2103041380.1406701536,2,1978,0,89043,2013/6/7,1,0
4880,2103291730.1407406824,2,1982,9,58584,2013/6/7,2,0
4881,2103437443.1409058370,2,1992,0,41700,2013/6/7,1,0
4882,2103463669.1409559881,2,1986,0,43581,2013/6/8,1,0
4883,2103782177.1406705807,2,1970,27,78013,2013/6/8,2,0
4884,2103950080.1409801761,2,1982,15,69381,2013/6/8,1,0
4885,2104015750.1407390803,2,1974,24,66162,2013/6/8,1,0
4886,2104295578.1404256403,2,1987,23,46695,2013/6/8,1,0
4887,2104348500.1408690231,1,1985,11,40029,2013/6/8,2,0
4888,2104653021.1406546298,1,1998,0,73272,2013/6/8,2,0
4889,2104702616.1407221581,2,1994,0,70313,2013/6/8,1,0
4890,2105168047.1408946313,1,1973,13,30269,2013/6/8,1,0
4891,210521715.1409632426,2,1971,4,68769,2013/6/8,1,0
4892,210578001.1409640929,2,1990,13,90379,2013/6/8,1,0
4893,2105848210.1409811641,1,1982,11,55665,2013/6/8,1,0
4894,2106533852.1406612531,2,1970,28,35784,2013/6/8,2,0
4895,2106650557.1409136709,2,1965,23,46819,2013/6/8,4,1
4896,210670499.1406256592,2,1990,0,75310,2013/6/8,1,0
4897,2106949408.1410245088,2,1995,0,94026,2013/6/8,2,0
4898,2107347369.1407167251,2,1986,0,55855,2013/6/8,1,0
4899,210741332.1409879281,2,1978,13,33811,2013/6/8,1,0
4900,2107436716.1407499717,2,1981,11,39197,2013/6/8,1,0
4901,2107473757.1407466481,2,1986,46,59794,2013/6/8,2,0
4902,2107495076.1409790907,2,1975,28,58582,2013/6/9,2,0
4903,2107651368.1407915500,2,1983,13,51070,2013/6/9,2,0
4904,2107933170.1407135484,2,1988,45,88591,2013/6/9,2,0
4905,2108168907.1406726924,2,1996,27,54648,2013/6/9,1,0
4906,2108430382.1408211781,2,1997,13,75426,2013/6/9,2,0
4907,2108516125.1406462499,2,1990,17,62630,2013/6/9,2,0
4908,210854000.1409661112,2,1969,14,34816,2013/6/9,2,0
4909,2108701215.1406790833,2,1994,0,75616,2013/6/9,1,0
4910,2108830948.1406601936,1,1973,20,51082,2013/6/9,1,0
4911,2108848878.1407371867,2,1988,20,86986,2013/6/9,2,0
4912,2109141810.1409031929,1,1981,14,68462,2013/6/9,1,0
4913,2109482192.1408336411,2,1957,13,57832,2013/6/9,2,0
4914,210958338.1406279095,1,1990,15,83227,2013/6/9,1,0
4915,2109972098.1407251045,2,1984,13,35802,2013/6/9,2,0
4916,2110272065.1408066304,2,1972,14,49557,2013/6/9,1,0
4917,2110432627.1407209279,2,1990,14,30720,2013/6/9,2,0
4918,2110774547.1405650345,1,1977,0,38384,2013/6/9,2,0
4919,2111401543.1409297716,1,1985,0,73749,2013/6/9,2,0
4920,2111764612.1410137730,2,1965,23,48868,2013/6/9,2,0
4921,2112707592.1407154663,2,1964,13,57819,2013/6/9,1,0
4922,2112713878.1400038402,2,1987,0,63450,2013/6/9,2,0
4923,2112806697.1400029839,2,1961,27,39554,2013/6/9,2,0
4924,2112934317.1409803571,1,1965,28,89204,2013/6/9,4,1
4925,2113297751.1409907025,2,1980,14,76651,2013/6/9,2,0
4926,2113609106.1407122002,1,1979,22,70375,2013/6/9,2,0
4927,2113658566.1402449361,2,1986,40,95819,2013/6/10,4,1
4928,2113886439.1409622129,2,1992,13,46019,2013/6/10,5,1
4929,2114093010.1408587310,2,1992,0,78962,2013/6/10,1,0
4930,2114131214.1409203519,2,2000,0,85214,2013/6/10,4,1
4931,2114317270.1408173591,1,1980,14,76002,2013/6/10,2,0
4932,2114686262.1407733381,2,1983,0,94337,2013/6/10,1,0
4933,211473421.1401090890,2,1992,0,32832,2013/6/10,1,0
4934,2114791917.1406630567,1,1989,0,30437,2013/6/10,1,0
4935,2115244864.1406506413,1,1990,15,56836,2013/6/10,1,0
4936,2116180839.1407802021,1,1993,14,37011,2013/6/10,1,0
4937,2116330891.1408343399,1,1989,23,30940,2013/6/10,2,0
4938,2116596380.1406684361,1,1981,13,63346,2013/6/10,1,0
4939,2117065814.1402638545,1,1963,27,50674,2013/6/10,2,0
4940,2117315358.1410169009,1,1990,11,48940,2013/6/10,2,0
4941,2117590311.1409969722,2,1992,28,30478,2013/6/10,2,0
4942,2117786656.1378276416,2,1972,45,77809,2013/6/10,2,0
4943,2118741499.1408448388,1,1993,0,62767,2013/6/10,1,0
4944,2119067409.1408618710,1,1984,37,31021,2013/6/10,2,0
4945,211942637.1410246237,1,1959,22,83881,2013/6/10,1,0
4946,2119892449.1407925264,1,1994,14,94666,2013/6/10,2,0
4947,2119908540.1406681818,2,1989,13,86942,2013/6/10,1,0
4948,2120370835.1407482337,2,1990,0,87252,2013/6/10,2,0
4949,2120595141.1408601540,1,1993,0,39759,2013/6/10,1,0
4950,2120606416.1409549738,2,1991,13,36844,2013/6/10,2,0
4951,2120662305.1408606695,2,1984,13,52590,2013/6/10,2,0
4952,2121481134.1407308701,2,1994,0,92363,2013/6/10,1,0
4953,2121663788.1407666182,2,1991,27,96094,2013/6/10,1,0
4954,2122236148.1409048165,2,1989,12,43493,2013/6/10,2,0
4955,2122695915.1408831694,1,1991,14,42901,2013/6/10,2,0
4956,2122789202.1410291202,2,1988,0,58422,2013/6/10,3,1
4957,2122919698.1409287102,1,1994,25,79724,2013/6/10,2,0
4958,2123750075.1410254362,1,1955,0,76635,2013/6/10,1,0
4959,212408269.1406191459,1,1994,13,31250,2013/6/10,1,0
4960,2124658752.1409839508,2,1990,12,87575,2013/6/10,2,0
4961,2124694584.1400200149,2,1964,26,43329,2013/6/10,2,0
4962,2125099439.1407713274,2,1988,11,83982,2013/6/10,2,0
4963,2125592869.1409125097,1,1961,0,38481,2013/6/10,2,0
4964,2125708554.1406886312,2,1994,36,34008,2013/6/10,1,0
4965,2126040036.1409548191,1,1980,27,92717,2013/6/10,2,0
4966,2126114261.1408703130,2,1974,0,60137,2013/6/10,1,0
4967,2126193787.1407818770,1,1992,1,36510,2013/6/10,1,0
4968,2126413727.1406797694,2,1989,13,92818,2013/6/10,2,0
4969,2126820742.1408581626,2,1991,13,65926,2013/6/10,1,0
4970,21268398.1409544869,1,1981,4,83234,2013/6/10,3,1
4971,2127394689.1409799737,1,1992,11,48586,2013/6/11,5,1
4972,2127419911.1409125818,1,1985,14,49782,2013/6/11,1,0
4973,2127494731.1407812690,2,1985,13,77022,2013/6/11,2,0
4974,2127645299.1407385531,2,1990,11,56644,2013/6/11,1,0
4975,2128340584.1406605918,1,1978,4,41967,2013/6/11,1,0
4976,2128597267.1406298780,2,1979,13,89958,2013/6/11,1,0
4977,2128725977.1403529389,1,1981,14,87406,2013/6/11,1,0
4978,2128768202.1408998499,1,1993,14,58520,2013/6/11,2,0
4979,2128850181.1410338654,2,1990,40,76138,2013/6/11,2,0
4980,2129244576.1409047916,2,1971,40,56006,2013/6/11,2,0
4981,2129275893.1407683065,1,1976,45,89226,2013/6/11,1,0
4982,2129546850.1406811957,1,1983,13,35114,2013/6/11,1,0
4983,2130027427.1409894796,2,1983,27,30704,2013/6/11,1,0
4984,2130373118.1407664981,1,1985,13,55223,2013/6/11,2,0
4985,2130715709.1406693606,2,1987,35,81364,2013/6/11,1,0
4986,2131016658.1408364078,1,1989,40,98812,2013/6/11,1,0
4987,2131458845.1410325791,1,1992,13,92667,2013/6/11,2,0
4988,2131866342.1406637477,2,1989,22,58515,2013/6/11,1,0
4989,2131937900.1407648056,2,1977,24,89807,2013/6/11,1,0
4990,2132261799.1408064614,2,1968,13,64017,2013/6/11,2,0
4991,2132702965.1409657712,2,1976,28,31618,2013/6/11,2,0
4992,2132783299.1374027327,2,1975,23,44647,2013/6/11,4,1
4993,2132933715.1408504003,1,1992,12,67738,2013/6/11,1,0
4994,2132935090.1406534945,1,1987,34,88591,2013/6/11,1,0
4995,2133032854.1410233161,1,1985,44,81570,2013/6/11,1,0
4996,2133040587.1400641339,1,1985,23,41980,2013/6/11,2,0
4997,2133295650.1407224375,2,1981,34,47893,2013/6/11,2,0
4998,213353417.1408620777,2,1995,21,90412,2013/6/11,2,0
4999,2133537974.1407988360,1,1997,14,43264,2013/6/11,2,0
5000,2133681306.1410039310,2,1979,13,79044,2013/6/11,2,0
5001,2133765893.1409049109,2,1983,11,99469,2013/6/11,1,0
5002,2133873893.1369705410,2,1975,13,32281,2013/6/11,2,0
5003,2133946318.1409617216,1,1987,12,45517,2013/6/12,3,1
5004,2134100498.1407377060,2,1992,2,68850,2013/6/12,2,0
5005,2134292487.1409543615,1,1987,8,51904,2013/6/12,1,0
5006,2134456782.1408954095,2,1980,19,73348,2013/6/12,1,0
5007,2134568954.1407812249,1,1969,20,93680,2013/6/12,2,0
5008,213460412.1407474619,1,1970,5,71478,2013/6/12,2,0
5009,2134733820.1409833685,1,1994,27,60913,2013/6/12,5,1
5010,2134765508.1409812086,2,1982,43,81595,2013/6/12,1,0
5011,2135297289.1404517721,1,1992,0,58794,2013/6/12,2,0
5012,2135327394.1406769843,2,1994,24,54235,2013/6/12,1,0
5013,2136593100.1409018017,2,1988,13,36303,2013/6/12,2,0
5014,2136626079.1403499438,2,1989,40,73756,2013/6/12,2,0
5015,2136671829.1407818692,2,1981,28,40468,2013/6/12,2,0
5016,2136793008.1407769071,2,1950,13,61582,2013/6/12,2,0
5017,2137051744.1406507269,1,1961,13,62609,2013/6/12,1,0
5018,2137383066.1406519683,2,1963,0,65415,2013/6/12,1,0
5019,21377814.1396698233,1,1985,46,69087,2013/6/12,2,0
5020,2137897204.1408905193,2,1986,0,57950,2013/6/12,1,0
5021,2138012863.1407739294,2,1991,10,67285,2013/6/12,2,0
5022,2138325184.1409906493,2,1984,45,73967,2013/6/12,2,0
5023,2138341670.1408585423,2,1986,13,98018,2013/6/12,2,0
5024,2139072516.1408495255,2,1979,43,74377,2013/6/12,1,0
5025,213930432.1408675010,2,1991,12,83772,2013/6/12,2,0
5026,2139524180.1407738672,2,1989,14,70338,2013/6/12,1,0
5027,2140031733.1410349731,2,1993,14,74673,2013/6/12,2,0
5028,2140149950.1407730479,2,1993,23,65812,2013/6/12,1,0
5029,2140233570.1409468388,2,1989,0,46169,2013/6/12,1,0
5030,214055888.1400030921,1,1995,14,93361,2013/6/13,2,0
5031,2140880529.1407299575,2,1990,23,68023,2013/6/13,2,0
5032,2141138302.1408604703,1,1988,13,46403,2013/6/13,2,0
5033,2141393752.1407409583,1,1974,0,58832,2013/6/13,2,0
5034,2141610497.1409162387,2,1981,13,82628,2013/6/13,2,0
5035,2141904844.1406896463,2,1992,42,68578,2013/6/13,2,0
5036,2142070403.1409210149,1,1965,34,33868,2013/6/13,4,1
5037,2142183869.1407139104,2,1976,13,68531,2013/6/13,1,0
5038,2142185866.1407815329,2,1977,23,76290,2013/6/13,2,0
5039,2142254418.1409965991,2,1993,43,65104,2013/6/13,2,0
5040,2142332123.1407823472,2,1976,0,92862,2013/6/13,1,0
5041,2142483583.1409118942,2,1992,40,36129,2013/6/13,2,0
5042,214257722.1384749742,2,1994,40,33221,2013/6/13,2,0
5043,2142638285.1408215077,2,1979,13,79292,2013/6/13,1,0
5044,2142737741.1408893586,1,1986,22,50958,2013/6/13,1,0
5045,2143014301.1408943249,1,1984,40,76205,2013/6/13,2,0
5046,2143030744.1410144848,2,1993,13,86236,2013/6/13,1,0
5047,2143207044.1409416775,2,1991,22,90612,2013/6/13,2,0
5048,2143543972.1393506889,2,1962,0,39431,2013/6/13,2,0
5049,2143668556.1396731604,1,1991,21,54808,2013/6/13,1,0
5050,2143897057.1408937563,1,1970,14,92120,2013/6/13,1,0
5051,2144131443.1406383620,1,1987,12,65260,2013/6/13,2,0
5052,2144371117.1407296376,1,1987,14,86362,2013/6/13,1,0
5053,2144456846.1409731985,1,1990,0,59454,2013/6/13,2,0
5054,2144680624.1407300125,1,1997,11,75346,2013/6/13,2,0
5055,2145222047.1406872660,2,1987,0,78009,2013/6/13,1,0
5056,2145400689.1408622808,1,1993,22,96356,2013/6/13,1,0
5057,2145556860.1409125831,1,1991,40,79018,2013/6/13,1,0
5058,214557394.1405505070,1,1982,33,42346,2013/6/13,1,0
5059,2145612317.1409879909,2,1978,33,34466,2013/6/13,1,0
5060,214654553.1407212809,2,1980,11,74898,2013/6/13,1,0
5061,2146717227.1408090877,2,1991,1,37565,2013/6/13,1,0
5062,2146723016.1410231274,1,1990,0,90287,2013/6/13,5,1
5063,2146851010.1406376641,1,1993,0,48434,2013/6/13,2,0
5064,21499008.1406710395,1,1979,13,73742,2013/6/13,2,0
5065,215002065.1408261208,2,1967,13,98559,2013/6/13,1,0
5066,21515364.1408331916,2,1990,7,48640,2013/6/13,2,0
5067,215784226.1408287798,1,1992,10,96210,2013/6/13,2,0
5068,215815075.1408074507,2,1991,13,64976,2013/6/13,1,0
5069,216147156.1404459911,2,1994,11,58437,2013/6/14,2,0
5070,216524023.1407387141,1,1990,13,95927,2013/6/14,2,0
5071,21684642.1407593492,2,1985,13,89727,2013/6/14,2,0
5072,217005329.1409217762,1,1991,27,73982,2013/6/14,5,1
5073,217382971.1407480741,2,1970,0,76283,2013/6/14,2,0
5074,21747498.1407737382,2,1982,34,88254,2013/6/14,2,0
5075,217718915.1409720704,1,1966,23,38528,2013/6/14,5,1
5076,218063974.1406789990,1,1982,14,43326,2013/6/14,2,0
5077,21820475.1409302481,2,1980,13,53448,2013/6/14,2,0
5078,218654580.1410318137,2,1991,11,90154,2013/6/14,1,0
5079,218762262.1406909983,1,1981,47,90138,2013/6/14,1,0
5080,218846913.1394426443,1,1996,24,79747,2013/6/14,1,0
5081,219276223.1407881090,2,1990,11,61070,2013/6/14,2,0
5082,220111762.1407675581,2,1976,13,71794,2013/6/14,2,0
5083,220190852.1406686945,1,1966,11,42968,2013/6/14,1,0
5084,22031892.1407731175,2,1993,12,86711,2013/6/14,1,0
5085,220500214.1407164859,1,1998,22,32584,2013/6/14,2,0
5086,220606831.1406528577,2,1997,22,71090,2013/6/14,2,0
5087,220638891.1407122089,2,1965,11,77349,2013/6/14,1,0
5088,221022751.1403496665,1,1992,26,54047,2013/6/14,1,0
5089,221499293.1408505257,1,1990,0,39361,2013/6/14,1,0
5090,221752784.1406276898,1,1994,11,57511,2013/6/14,1,0
5091,221850659.1408260636,1,1993,4,46413,2013/6/14,2,0
5092,22218811.1408690048,1,1986,11,63923,2013/6/14,2,0
5093,222273024.1408090243,1,1986,13,65330,2013/6/14,2,0
5094,222559179.1409561007,1,1993,0,46135,2013/6/14,1,0
5095,222619828.1408497754,1,1989,28,59361,2013/6/14,2,0
5096,222998813.1402569138,2,1997,22,80879,2013/6/14,1,0
5097,223217021.1406704420,1,1993,23,89687,2013/6/14,2,0
5098,224223469.1408524894,1,1977,27,42364,2013/6/14,1,0
5099,224247915.1407929388,1,1962,23,94256,2013/6/14,2,0
5100,22436934.1407055343,2,1983,23,96604,2013/6/14,1,0
5101,224380140.1409816779,1,1991,14,70691,2013/6/14,1,0
5102,224526585.1406674559,2,1991,24,36858,2013/6/14,1,0
5103,224610661.1409578521,1,1997,0,67845,2013/6/14,1,0
5104,224703282.1407463257,2,1985,13,69414,2013/6/14,2,0
5105,224951880.1407367812,2,1988,11,91611,2013/6/14,1,0
5106,225199964.1408809565,2,1990,40,68201,2013/6/14,1,0
5107,225267346.1406886105,2,1988,46,67072,2013/6/14,2,0
5108,225375918.1406681708,2,1977,43,81381,2013/6/14,1,0
5109,225722127.1408593010,2,1987,23,34175,2013/6/14,2,0
5110,226041642.1401943630,2,1976,13,39236,2013/6/14,2,0
5111,226349116.1396813773,2,1989,27,36792,2013/6/14,1,0
5112,22654340.1407247471,2,1979,13,72874,2013/6/14,2,0
5113,226716009.1408498000,2,1984,42,41115,2013/6/14,2,0
5114,227057319.1409623308,2,1979,11,62510,2013/6/14,1,0
5115,227181616.1362617433670,2,1994,17,47267,2013/6/15,2,0
5116,227217184.1399009359,2,1991,23,93274,2013/6/15,2,0
5117,227526625.1406861900,1,1990,19,35003,2013/6/15,2,0
5118,227655793.1409875658,2,1991,28,52970,2013/6/15,1,0
5119,227675899.1407368056,1,1965,14,79182,2013/6/15,2,0
5120,227904085.1408190461,2,1973,13,89930,2013/6/15,2,0
5121,22791063.1409730967,2,1987,16,91416,2013/6/15,1,0
5122,228274218.1407310710,2,1994,22,72445,2013/6/15,2,0
5123,228388132.1401330783,1,1988,4,73401,2013/6/15,2,0
5124,228745023.1406723329,1,1977,32,52655,2013/6/15,2,0
5125,229547484.1408928092,2,1984,11,43944,2013/6/15,4,1
5126,229552201.1409498126,2,1983,12,84895,2013/6/15,1,0
5127,22956017.1409650290,2,1966,0,35593,2013/6/15,1,0
5128,23010085.1407885256,2,1994,1,32063,2013/6/15,2,0
5129,23034681.1406668291,2,1993,1,55463,2013/6/15,2,0
5130,230417726.1401274970,1,1992,10,88217,2013/6/15,2,0
5131,230641827.1406530183,2,1990,28,79881,2013/6/15,2,0
5132,230898061.1407086692,2,1988,27,31268,2013/6/15,2,0
5133,230969277.1410337466,1,1993,44,98747,2013/6/15,1,0
5134,231152076.1398848537,1,1964,13,44292,2013/6/15,1,0
5135,231210537.1410322564,2,1995,20,69724,2013/6/15,1,0
5136,231249830.1407123854,1,1961,28,92571,2013/6/15,1,0
5137,231415584.1406095632,2,1961,28,92386,2013/6/15,1,0
5138,231788126.1409725444,1,1961,13,69477,2013/6/15,1,0
5139,232756554.1409016839,2,1991,40,40348,2013/6/15,2,0
5140,233590536.1409635311,1,1959,6,51814,2013/6/15,2,0
5141,233628471.1409982486,1,1994,37,63458,2013/6/15,1,0
5142,233829424.1408789440,1,1964,23,53597,2013/6/15,1,0
5143,233994412.1408499349,1,1987,0,49961,2013/6/15,2,0
5144,234130060.1407259807,2,1989,0,72992,2013/6/15,1,0
5145,234665196.1408521839,2,1984,5,48377,2013/6/15,2,0
5146,235029768.1408531503,2,1971,13,38298,2013/6/15,3,1
5147,235103513.1408769976,1,1980,13,43286,2013/6/15,2,0
5148,236066290.1407378366,2,1991,13,51041,2013/6/15,2,0
5149,236181325.1410168289,2,1970,27,88824,2013/6/15,1,0
5150,237089778.1407483465,1,1990,5,70668,2013/6/15,2,0
5151,237203393.1403167576,1,1988,0,71390,2013/6/15,1,0
5152,238187773.1407967858,2,1971,27,50985,2013/6/16,4,1
5153,239575009.1406359953,2,1989,12,45870,2013/6/16,2,0
5154,239795860.1408964214,1,1979,0,58801,2013/6/16,2,0
5155,240122753.1410152347,1,1995,23,35787,2013/6/16,1,0
5156,240127742.1406194343,2,1981,23,79125,2013/6/16,1,0
5157,240286831.1408352844,2,1979,35,91249,2013/6/16,1,0
5158,240679003.1407861255,1,1952,13,92776,2013/6/16,2,0
