a_fullVisitorId,a_hits_customDimensions_value,a_COUNT,a_SUM_totals_pageviews,a_SUM_totals_hits,a_SUM_totals_timeOnSite,a_SUM_hits_hitNumber,a_diffdays_latest,a_diffdays_oldest,a_desktop_flag,a_tablet_flag,a_mobile_flag,a_OS_Windows_flag,a_OS_Macintosh_flag,a_SUM_morning_visit,a_SUM_daytime_visit,a_SUM_evening_visit,a_SUM_midnight_visit,a_page201404,a_page201405,a_page201406,b_hits_customDimensions_value,b_CV_flag
901560232937471126,209910849.1406876822,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,209910849.1406876822,0
1334588469331823558,310733092.1406864326,1,1,2,20,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,310733092.1406864326,0
1729478431224836473,402675576.1406873977,1,1,2,2,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,402675576.1406873977,0
1820761505765466970,423929073.1406870362,1,1,1,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,423929073.1406870362,0
3483656075500775508,811101886.1406855252,2,6,18,76,11,40,40,1,0,0,1,0,2,0,0,0,0,0,0,811101886.1406855252,0
3685569695040866027,858113564.1406863083,1,1,2,2,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,858113564.1406863083,0
4270415950082963790,994283694.1406892366,1,1,2,1,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,994283694.1406892366,0
4393622232339516080,1022969892.1406864048,1,1,3,16,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,1022969892.1406864048,0
5132180676791727655,1194928930.1397454375,2,2,4,2,2,40,42,1,0,0,1,0,0,0,2,0,0,0,0,1194928930.1397454375,0
5246300255663366800,1221499465.1406870160,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,1221499465.1406870160,0
5433552514712289435,1265097529.1406877851,2,4,8,1598,4,40,40,1,0,0,1,0,0,2,0,0,0,0,0,1265097529.1406877851,0
6054899772657716594,1409766211.1406881138,1,1,2,1,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,1409766211.1406881138,0
6160086227566134364,1434256841.1406862428,1,1,2,4,1,40,40,1,0,0,1,0,0,1,0,0,0,1,0,1434256841.1406862428,0
7055328875736947499,1642696763.1406884651,1,1,2,1,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,1642696763.1406884651,0
7227363868087614747,1682751781.1406860571,1,1,2,34,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,1682751781.1406860571,0
7365921299762981322,1715012197.1406872010,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,1715012197.1406872010,0
7416823169096031398,1726863712.1406868646,1,5,10,2,5,40,40,1,0,0,0,1,0,1,0,0,0,0,0,1726863712.1406868646,0
7743882205677072696,1803013078.1406775608,10,18,42,345,23,33,41,1,0,0,1,0,6,4,0,0,0,0,0,1803013078.1406775608,0
7907035682401088671,1841000207.1406858399,1,1,2,1,1,40,40,1,0,0,1,0,1,0,0,0,1,0,0,1841000207.1406858399,0
8195723811872245877,1908215650.1406863477,1,2,4,27,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,1908215650.1406863477,0
8314806981359247676,1935941861.1406869820,1,1,1,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,1935941861.1406869820,0
8382785580531640481,1951769362.1406855329,1,1,2,2,1,40,40,1,0,0,1,0,1,0,0,0,0,0,0,1951769362.1406855329,0
8540975526760369054,1988600829.1406880670,1,1,2,1,1,40,40,1,0,0,1,0,0,0,1,0,0,0,0,1988600829.1406880670,0
8744336816567153948,2035949569.1406858524,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,2035949569.1406858524,0
8770154444804009385,2041960704.1406873001,1,1,2,1,1,40,40,1,0,0,1,0,0,1,0,0,0,0,0,2041960704.1406873001,0
852288879207731540,198438968.1395741012,2,2,4,1,2,27,33,1,0,0,1,0,1,1,0,0,0,0,0,198438968.1395741012,0
857465538876806843,199644253.1407456955,1,1,2,1,1,33,33,1,0,0,1,0,1,0,0,0,0,0,0,199644253.1407456955,0
860101051068744009,200257881.1407484233,1,2,4,67,1,33,33,1,0,0,1,0,0,1,0,0,0,0,1,200257881.1407484233,0
1056657665270203656,246022284.1402979592,2,2,4,3,2,33,33,1,0,0,1,0,1,1,0,0,0,0,0,246022284.1402979592,0
1069284830470221876,248962275.1407463476,1,1,2,1,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,248962275.1407463476,0
1486881550017788222,346191588.1407482174,1,1,2,1,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,346191588.1407482174,0
1732011564281924445,403265367.1407486813,1,1,2,1,1,33,33,1,0,0,1,0,0,0,1,0,0,0,0,403265367.1407486813,0
2011408674469462893,468317576.1407468397,1,2,4,193,3,33,33,1,0,0,1,0,0,1,0,0,0,0,0,468317576.1407468397,0
2024495134877708648,471364505.1407480168,1,1,2,2,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,471364505.1407480168,0
2346549387763227665,546348604.1367972881,1,1,2,1,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,546348604.1367972881,0
2419024920813282192,563223129.1407493008,1,1,2,3,1,33,33,0,0,1,1,0,0,0,1,0,0,0,0,563223129.1407493008,0
2637523393358106322,614096269.1407487698,1,2,4,14,3,33,33,1,0,0,1,0,0,0,1,0,0,0,0,614096269.1407487698,0
2982435268955715934,694402323.1404287326,1,1,2,2,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,694402323.1404287326,0
3123911530333480428,727342332.1397106156,2,2,4,1,2,33,33,1,0,0,1,0,2,0,0,0,0,0,0,727342332.1397106156,0
3695524810758323547,860431420.1407483227,1,1,2,1,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,860431420.1407483227,0
3932258112419169646,915550187.1407485294,1,1,2,4,1,33,33,1,0,0,1,0,0,0,1,0,0,0,0,915550187.1407485294,0
3952018140256539669,920150927.1407456277,1,2,4,20,3,33,33,1,0,0,1,0,1,0,0,0,0,0,0,920150927.1407456277,0
4113847280994641191,957829710.1407477031,1,1,2,1,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,957829710.1407477031,0
4242822370049683454,987859063.1407479806,1,1,2,1,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,987859063.1407479806,0
4396278648137874964,1023588387.1407483412,1,1,2,1,1,33,33,1,0,0,0,1,0,1,0,0,0,0,0,1023588387.1407483412,0
4458489282325390162,1038072929.1407460178,1,1,2,1,1,33,33,1,0,0,1,0,1,0,0,0,0,0,0,1038072929.1407460178,0
5754167081715391392,1339746425.1407474592,2,4,8,30,4,33,33,1,0,0,1,0,0,2,0,0,0,0,0,1339746425.1407474592,0
5789994887149823826,1348088236.1407493970,1,1,1,1,1,33,33,1,0,0,1,0,0,0,1,0,0,0,0,1348088236.1407493970,0
5930307775038185821,1380757376.1407410525,5,11,24,5931,14,33,34,1,0,0,1,0,0,1,4,0,0,0,0,1380757376.1407410525,0
6344058136564840184,1477091139.1348450040,1,1,2,2,1,33,33,1,0,0,0,1,0,1,0,0,0,0,0,1477091139.1348450040,0
6706634731676770471,1561510081.1407459495,5,35,65,880,38,33,33,1,0,0,1,0,5,0,0,0,0,0,0,1561510081.1407459495,0
6800224371159078710,1583300617.1407457078,1,1,2,1,1,33,33,1,0,0,1,0,1,0,0,0,1,0,0,1583300617.1407457078,0
7243614014291598364,1686535313.1407474716,1,1,2,2,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,1686535313.1407474716,0
7865977083542125132,1831440507.1407466060,1,1,2,1,1,33,33,1,0,0,1,0,0,1,0,0,0,0,0,1831440507.1407466060,0
8499548123354683736,1978955260.1407506776,1,1,2,1,1,33,33,1,0,0,1,0,0,0,0,1,0,0,0,1978955260.1407506776,0
8501874548225116526,1979496923.1407486318,1,1,2,1,1,33,33,1,0,0,1,0,0,0,1,0,0,0,0,1979496923.1407486318,0
8588153461879921176,1999585298.1407506968,1,2,4,502,1,33,33,1,0,0,1,0,0,0,0,1,0,0,0,1999585298.1407506968,0
9051371775017139653,2107436716.1407499717,1,1,2,1,1,33,33,1,0,0,1,0,0,0,1,0,0,0,0,2107436716.1407499717,0
9145170326003878393,2129275893.1407683065,1,1,2,1,1,33,33,1,0,0,0,0,1,0,0,0,0,0,0,2129275893.1407683065,0
79127047190737883,18423201.1408103387,1,1,1,1,1,26,26,0,1,0,1,0,0,0,1,0,0,0,0,18423201.1408103387,0
1742259824402209493,405651476.1408080597,1,1,2,1,1,26,26,1,0,0,1,0,0,1,0,0,0,0,0,405651476.1408080597,0
1939458841160035646,451565450.1406512446,1,2,4,43,3,26,26,1,0,0,1,0,0,1,0,0,0,1,0,451565450.1406512446,0
2227266742855274697,518575949.1408110793,3,5,10,62,5,26,26,1,0,0,1,0,0,0,0,3,0,1,0,518575949.1408110793,0
2596958672788504290,604651559.1408089826,2,2,4,5,2,23,26,1,0,0,1,0,1,0,1,0,0,0,0,604651559.1408089826,1
3105149158984506282,722973877.1407179690,1,1,2,3,1,26,26,1,0,0,1,0,0,1,0,0,1,0,0,722973877.1407179690,0
3557191537721704995,828223195.1408074275,1,1,2,1,1,26,26,1,0,0,0,1,0,1,0,0,0,0,0,828223195.1408074275,0
5403249119553527000,1258041970.1408113880,1,1,2,1,1,26,26,1,0,0,0,1,0,0,0,1,0,0,0,1258041970.1408113880,0
5647866997622268192,1314996508.1408065824,1,1,2,1,1,26,26,1,0,0,1,0,0,1,0,0,0,0,0,1314996508.1408065824,0
5878726583613480566,1368747694.1408065142,1,1,2,1,1,26,26,1,0,0,1,0,1,0,0,0,0,0,0,1368747694.1408065142,0
6014928968756332190,1400459783.1408075422,1,1,2,5,1,26,26,1,0,0,1,0,0,1,0,0,0,0,0,1400459783.1408075422,1
6079937447719710974,1415595749.1408086270,1,1,2,1,1,26,26,1,0,0,1,0,0,1,0,0,0,0,0,1415595749.1408086270,0
6203218599846153130,1444299379.1408043946,1,1,2,2,1,26,26,1,0,0,1,0,0,0,0,1,0,0,0,1444299379.1408043946,0
6243175591133958330,1453602591.1408094394,1,1,2,1,1,26,26,1,0,0,1,0,0,0,1,0,1,0,0,1453602591.1408094394,0
6346769583838182158,1477722447.1408088846,1,2,5,503,1,26,26,1,0,0,1,0,0,1,0,0,0,0,0,1477722447.1408088846,0
6367065649363926778,1482447993.1408089850,1,1,2,1,1,26,26,1,0,0,1,0,0,0,1,0,0,1,0,1482447993.1408089850,1
7601579137319130749,1769880563.1408063101,1,1,2,1,1,26,26,1,0,0,1,0,1,0,0,0,0,0,0,1769880563.1408063101,0
7697979678277866549,1792325563.1408078901,1,1,2,1,1,26,26,1,0,0,1,0,0,1,0,0,0,0,0,1792325563.1408078901,1
8561334144191032482,1993340939.1408101538,1,1,2,1,1,26,26,1,0,0,1,0,0,0,1,0,0,0,0,1993340939.1408101538,0
8612530575266081047,2005261037.1408035095,1,1,2,2,1,26,26,0,0,1,1,0,0,0,0,1,0,0,0,2005261037.1408035095,0
260731608930709902,60706308.1409806734,1,2,3,97,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,60706308.1409806734,1
468896707988930745,109173522.1409794233,1,1,2,2,1,6,6,1,0,0,1,0,1,0,0,0,0,0,0,109173522.1409794233,0
494745521983326220,115191918.1409812492,1,1,2,1,1,6,6,1,0,0,0,1,0,1,0,0,0,0,0,115191918.1409812492,0
1109391093348692520,258300242.1409806888,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,258300242.1409806888,0
1181298569689700449,275042506.1409816673,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,275042506.1409816673,1
1377183184714046543,320650447.1401265231,1,1,2,1,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,320650447.1401265231,0
1398356368469517706,325580213.1409803658,1,1,2,8,1,6,6,1,0,0,0,1,0,1,0,0,0,0,0,325580213.1409803658,1
1859290613703794104,432899830.1409834424,2,2,4,2,2,6,6,1,0,0,1,0,0,0,2,0,0,0,0,432899830.1409834424,0
2225426860471742337,518147568.1409806209,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,518147568.1409806209,0
2304233235406150203,536496107.1409833531,1,1,2,7,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,536496107.1409833531,1
2326515706126412440,541684149.1409821336,1,1,2,1,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,541684149.1409821336,0
2366904307267657006,551087853.1409801518,1,1,2,1,1,6,6,1,0,0,0,1,0,1,0,0,0,0,0,551087853.1409801518,0
2399784708575078032,558743418.1409820304,2,2,4,2,2,6,6,1,0,0,1,0,0,0,2,0,0,0,0,558743418.1409820304,0
2684002829358096188,624918106.1409834812,1,1,2,1,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,624918106.1409834812,0
2827561698910035566,658343010.1409834606,5,25,55,100,32,6,6,1,0,0,1,0,0,0,5,0,0,0,0,658343010.1409834606,1
3352052840125677855,780460620.1409794335,2,3,6,109,2,6,6,1,0,0,1,0,1,1,0,0,0,0,0,780460620.1409794335,0
3404495408717115701,792670857.1409823029,1,1,2,1,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,792670857.1409823029,1
3985726452347157263,927999255.1409792783,2,2,4,18,2,6,6,1,0,0,1,0,1,0,1,0,0,0,0,927999255.1409792783,1
4055238573887578969,944183807.1409803097,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,1,0,0,944183807.1409803097,1
4138906400829459662,963664241.1409797326,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,963664241.1409797326,0
4257537744051882595,991285253.1409796707,1,1,2,9,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,991285253.1409796707,0
4443683056884609363,1034625586.1409773907,1,1,2,9,1,6,6,1,0,0,1,0,0,0,0,1,0,0,0,1034625586.1409773907,0
4483002838234334026,1043780436.1409712970,2,2,4,2,2,6,7,1,0,0,1,0,0,1,1,0,0,0,0,1043780436.1409712970,1
4879804713409198982,1136168072.1409825670,2,2,4,4,2,6,6,1,0,0,1,0,0,0,2,0,0,0,0,1136168072.1409825670,0
5091624035067359969,1185486101.1409807073,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,1185486101.1409807073,1
5928455381415625934,1380326082.1409811662,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,1380326082.1409811662,0
6036437546501159388,1405467639.1409825244,1,2,3,16,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,1405467639.1409825244,1
6043698867319861185,1407158297.1409806273,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,1,1407158297.1409806273,0
6058550602236430380,1410616236.1409812524,1,1,2,2,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,1410616236.1409812524,0
6621999046728878319,1541804300.1396705519,2,2,4,7,2,5,6,1,0,0,1,0,0,0,0,2,0,0,0,1541804300.1396705519,0
7556308111846776961,1759340081.1409785985,1,1,2,8,1,6,6,1,0,0,1,0,1,0,0,0,0,0,0,1759340081.1409785985,0
7757148427649554404,1806101861.1409816548,1,1,2,2,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,1806101861.1409816548,0
8169603517258617888,1902134045.1375425568,2,2,4,2,2,5,6,1,0,0,1,0,0,1,1,0,0,0,0,1902134045.1375425568,0
8254729378257695543,1921953954.1409807159,1,2,4,109,3,6,6,1,0,0,1,0,0,1,0,0,0,0,0,1921953954.1409807159,0
8504822330311590311,1980183257.1409827239,1,1,2,1,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,1980183257.1409827239,1
8505715558955098169,1980391228.1409818681,1,1,2,1,1,6,6,1,0,0,1,0,0,0,1,0,0,0,0,1980391228.1409818681,0
8683996086589192280,2021900398.1409808472,1,1,2,17,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,2021900398.1409808472,1
8724670689601906221,2031370692.1409017389,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,2031370692.1409017389,0
8877441967651815901,2066940527.1409810909,1,1,2,1,1,6,6,1,0,0,1,0,0,1,0,0,0,0,0,2066940527.1409810909,0
9051622429310825403,2107495076.1409790907,1,1,2,1,1,6,6,1,0,0,1,0,1,0,0,0,0,0,0,2107495076.1409790907,0
9137090616348890681,2127394689.1409799737,3,3,6,3,3,5,6,1,0,0,1,0,0,3,0,0,0,0,0,2127394689.1409799737,1
205644525894821692,47880347.1408689980,1,1,2,3,1,19,19,1,0,0,1,0,0,1,0,0,0,0,0,47880347.1408689980,1
295334871938345000,68763008.1403758632,1,1,2,4,1,19,19,1,0,0,1,0,0,1,0,0,0,0,0,68763008.1403758632,0
464952098354010754,108255096.1408670338,1,1,2,1,1,19,19,1,0,0,1,0,1,0,0,0,0,0,0,108255096.1408670338,0
521657516475997422,121457855.1408687342,1,2,4,135,1,19,19,1,0,0,1,0,0,1,0,0,0,0,0,121457855.1408687342,0
929963598990738949,216524023.1407387141,1,1,3,3,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,216524023.1407387141,0
1094899079121924685,254926057.1408692813,1,1,2,1,1,19,19,1,0,0,1,0,0,1,0,0,0,0,0,254926057.1408692813,0
1426140043754636678,332049104.1408533894,1,1,2,2,1,19,19,0,1,0,0,0,1,0,0,0,0,0,0,332049104.1408533894,1
2347216915916002131,546504025.1408635731,1,2,4,83,1,19,19,1,0,0,1,0,0,0,0,1,0,0,0,546504025.1408635731,0
2891177392992587271,673154693.1408667143,1,1,2,1,1,19,19,1,0,0,1,0,1,0,0,0,0,0,0,673154693.1408667143,0
3428249541390289802,798201547.1408682890,1,1,2,1,2,19,19,1,0,0,1,0,0,1,0,0,0,0,0,798201547.1408682890,0
3566970963506933312,830500145.1408675392,1,1,2,2,1,19,19,1,0,0,1,0,0,1,0,0,0,0,0,830500145.1408675392,0
4411341188640471706,1027095408.1408694938,1,1,2,1,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,1027095408.1408694938,0
4619480406225752546,1075556596.1408668130,1,2,4,82,1,19,19,1,0,0,1,0,1,0,0,0,0,0,0,1075556596.1408668130,0
4807936033506657492,1119434841.1408697556,1,1,2,1,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,1119434841.1408697556,0
5556673739438337471,1293763923.1408675263,1,1,2,1,1,19,19,1,0,0,1,0,0,1,0,0,0,0,0,1293763923.1408675263,0
5613267222122660219,1306940620.1408696699,1,1,2,1,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,1306940620.1408696699,0
5896955416955761877,1372991925.1408677077,1,1,2,4,1,19,19,1,0,0,1,0,0,1,0,0,0,0,0,1372991925.1408677077,0
6675484179988500867,1554257278.1408520579,3,3,6,5,3,19,21,1,0,0,1,0,1,2,0,0,0,1,0,1554257278.1408520579,0
6793977878099207535,1581846242.1408705903,1,1,2,2,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,1581846242.1408705903,0
7443124500846508574,1732987468.1408662046,1,1,2,1,1,19,19,1,0,0,1,0,1,0,0,0,0,0,0,1732987468.1408662046,0
7541548014351353704,1755903478.1408698216,1,1,2,1,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,1755903478.1408698216,0
7953068729564598557,1851718111.1408700701,1,1,2,1,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,1851718111.1408700701,0
8008176836464287249,1864548967.1408704017,1,1,2,1,1,19,19,1,0,0,1,0,0,0,1,0,0,0,0,1864548967.1408704017,0
8226186391385539082,1915308272.1387266570,1,1,2,1,1,19,19,1,0,0,1,0,1,0,0,0,0,0,1,1915308272.1387266570,0
8293188053023231459,1930908312.1408667107,1,1,2,1,1,19,19,1,0,0,1,0,1,0,0,0,0,0,0,1930908312.1408667107,0
8490374335204616251,1976819321.1408690235,1,1,2,1,1,19,19,1,0,0,1,0,0,1,0,0,0,1,0,1976819321.1408690235,0
9131591219962911386,2126114261.1408703130,1,2,4,136,3,19,19,1,0,0,1,0,0,0,1,0,0,0,0,2126114261.1408703130,0
24864185556032525,5789144.1404197901,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,5789144.1404197901,0
197932461141245509,46084742.1406647877,1,1,2,73,1,42,42,1,0,0,1,0,0,0,0,1,0,0,0,46084742.1406647877,0
466299670110977050,108568852.1406712858,1,1,2,1,1,42,42,1,0,0,1,0,0,0,1,0,0,0,0,108568852.1406712858,0
544365953460765346,126745075.1406698146,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,126745075.1406698146,0
603602266961253541,140537104.1406702757,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,1,0,0,140537104.1406702757,0
908271428569330506,211473421.1401090890,2,2,6,8,4,42,42,1,0,0,1,0,0,2,0,0,0,0,0,211473421.1401090890,0
958709806512249636,223217021.1406704420,1,1,2,2,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,223217021.1406704420,0
967982198522659436,225375918.1406681708,1,1,2,1,1,42,42,1,0,0,1,0,1,0,0,0,1,0,0,225375918.1406681708,0
1385546589851392575,322597704.1406704191,2,6,14,90,12,42,42,1,0,0,1,0,0,2,0,0,0,0,0,322597704.1406704191,0
1773258218283767104,412868852.1406702912,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,412868852.1406702912,0
2499047398556872438,581854814.1406709494,1,1,2,1,1,42,42,1,0,0,1,0,0,0,1,0,0,0,0,581854814.1406709494,0
2769352513940495947,644790128.1396842059,1,1,1,1,1,42,42,1,0,0,1,0,1,0,0,0,0,0,0,644790128.1396842059,1
3342818737727961302,778310638.1389066454,2,2,4,2,2,5,42,1,0,0,1,0,0,1,1,0,0,0,0,778310638.1389066454,1
3447254733018398975,802626538.1406697727,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,802626538.1406697727,0
3904431998560128195,909071415.1406684355,1,1,2,7,1,42,42,1,0,0,1,0,1,0,0,0,0,0,0,909071415.1406684355,0
4372156909211906636,1017972107.1406693964,1,1,2,2,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1017972107.1406693964,0
4583991284730472273,1067293641.1406707537,1,1,2,2,1,42,42,1,0,0,1,0,0,0,1,0,0,0,0,1067293641.1406707537,0
4611500485836846746,1073698626.1406711450,1,1,2,3,1,42,42,1,0,0,1,0,0,0,1,0,0,0,0,1073698626.1406711450,0
5001376945290114418,1164473813.1406694770,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1164473813.1406694770,0
5057962009838522585,1177648550.1406701785,2,3,6,1192,4,41,42,1,0,0,1,0,1,1,0,0,0,0,0,1177648550.1406701785,0
5489444796740685548,1278110965.1406684908,2,2,4,1,2,42,42,1,0,0,1,0,1,1,0,0,0,0,0,1278110965.1406684908,0
5862989492727051054,1365083617.1406661422,1,1,2,11,1,42,42,1,0,0,1,0,0,0,0,1,0,0,0,1365083617.1406661422,0
5963217244661333108,1388419709.1384496244,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1388419709.1384496244,0
6051198331187122769,1408904402.1406685777,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1408904402.1406685777,0
6099269821367092354,1420096918.1406698626,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1420096918.1406698626,0
6423823633589243607,1495662991.1406701271,1,2,4,52,1,42,42,1,0,0,1,0,0,1,0,0,0,1,0,1495662991.1406701271,0
7133279920819067272,1660846155.1406720392,2,2,4,2,2,41,42,1,0,0,1,0,0,0,2,0,1,0,0,1660846155.1406720392,0
7331259131270943534,1706941782.1404982062,1,1,1,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1706941782.1404982062,0
7395072329427467623,1721799450.1406680423,1,3,6,123,5,42,42,1,0,0,1,0,1,0,0,0,0,0,0,1721799450.1406680423,0
7679172978560000971,1787946787.1406723019,1,1,1,1,1,42,42,1,0,0,1,0,0,0,1,0,0,0,0,1787946787.1406723019,0
7736442055304997634,1801280783.1406724866,1,1,2,1,1,42,42,1,0,0,1,0,0,0,1,0,0,0,0,1801280783.1406724866,0
7995420706283748162,1861578949.1406696258,1,1,2,2,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1861578949.1406696258,0
8001329537605997488,1862954706.1406702512,1,1,2,1,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1862954706.1406702512,0
8124202972782026952,1891563407.1406689480,1,1,2,2,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,1891563407.1406689480,0
8409965791437935881,1958097748.1406686473,3,3,6,26,3,42,42,1,0,0,1,0,0,2,1,0,0,0,0,1958097748.1406686473,0
8638235181434682988,2011245857.1404190316,1,1,2,2,1,42,42,1,0,0,1,0,0,1,0,0,0,0,0,2011245857.1404190316,0
8881810327345769118,2067957615.1406610078,1,1,2,1,1,42,42,1,0,0,1,0,1,0,0,0,0,0,0,2067957615.1406610078,0
9054516511415792396,2108168907.1406726924,1,1,2,1,1,42,42,1,0,0,1,0,0,0,1,0,0,0,0,2108168907.1406726924,0
61379830007830795,14291105.1409128715,2,2,4,4,2,14,14,1,0,0,1,0,0,0,2,0,0,0,0,14291105.1409128715,0
225555143875929273,52516149.1409066169,4,12,20,1196,8,14,14,1,0,0,1,0,0,0,0,4,0,0,0,52516149.1409066169,0
345913815549059561,80539336.1387504105,2,2,4,1,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,80539336.1387504105,0
745346319559511900,173539463.1409109852,2,2,4,2,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,173539463.1409109852,0
752269982934335861,175151504.1409122677,2,2,4,2,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,175151504.1409122677,1
759674961819171325,176875610.1409120765,2,2,4,2,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,176875610.1409120765,0
1375407009586575728,320236899.1409120624,2,2,4,2,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,320236899.1409120624,0
1630681057999014603,379672520.1409108683,2,2,4,4,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,379672520.1409108683,0
1699189037660455282,395623277.1409106290,2,2,4,2,2,14,14,1,0,0,0,1,0,2,0,0,2,0,0,395623277.1409106290,0
1759262551956079698,409610232.1409107026,4,8,16,32,8,14,14,1,0,0,1,0,0,4,0,0,0,0,0,409610232.1409107026,0
2116376305090768521,492757257.1409101449,2,2,4,1,2,14,14,1,0,0,1,0,2,0,0,0,0,0,0,492757257.1409101449,0
2270280488138402267,528590867.1409116635,2,2,4,2,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,528590867.1409116635,0
2359569606931993852,549380110.1409111292,2,2,4,6,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,549380110.1409111292,1
2468902195634718830,574836087.1409108078,2,2,4,2,2,14,14,1,0,0,0,1,0,2,0,0,0,0,0,574836087.1409108078,0
2499614506041043492,581986854.1409116708,2,2,4,1,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,581986854.1409116708,0
2582516956925900731,601289085.1409136571,2,2,4,1,2,14,14,1,0,0,1,0,0,0,2,0,0,0,0,601289085.1409136571,0
2606292134939949034,606824675.1409120234,6,36,60,1446,36,14,14,1,0,0,1,0,0,6,0,0,0,0,0,606824675.1409120234,1
3010103620080056826,700844363.1409104378,2,2,4,4,2,14,14,1,0,0,1,0,2,0,0,0,0,0,0,700844363.1409104378,0
3412765939475507771,794596490.1409116731,2,1,2,1,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,794596490.1409116731,0
3723400402641452948,866921712.1409122196,2,2,4,1,2,14,14,1,0,0,1,0,0,2,0,0,0,0,0,866921712.1409122196,0
